objid	container	type	shared_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	radius	portal_layout_crc
-418660952	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_drum_storage_2.iff	0	791.83	40	1700.83	0.99322	0	-0.116253	0	32	0
-414188864	0	1398030671	object/static/structure/tatooine/shared_wall_ruined_tatooine_large_style_02.iff	0	826.922	39.578	1738.2	-0.0312484	-0.0114344	0.999427	-0.00621254	128	0
-412874748	0	1398030671	object/static/item/shared_item_bottle_fat.iff	0	702.064	38.4477	27.9131	0.999344	0.0352912	-0.000287844	-0.00815088	32	0
-382676010	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_drum_storage_2.iff	0	791.996	40	1699.19	0.976509	0	0.215478	0	32	0
-366350694	0	1398030671	object/static/structure/tatooine/shared_wall_damaged_tatooine_large_style_01.iff	0	822.832	39.6158	1662.12	-0.674771	-0.0122689	0.73791	0.00473712	128	0
-356245136	0	1398030671	object/static/structure/general/shared_tankfarm_s01.iff	0	847.967	40	1681.62	-0.385543	0	0.92269	0	200	0
-337472941	0	1398030671	object/static/structure/general/shared_trash_pile_s01.iff	0	815.29	40	1691.74	0.844588	0	0.535417	0	200	0
-327503350	0	1398030671	object/static/structure/tatooine/shared_wall_cleft_tatooine_large_style_01.iff	0	839.24	39.9175	1664.73	0.777168	0.0180292	0.628	0.0360639	128	0
-325522546	0	1398030671	object/static/item/shared_item_container_weapons.iff	0	693.249	37.993	32.2471	1	0	0	0	32	0
-310702828	0	1398030671	object/static/structure/tatooine/shared_pillar_ruined_large_style_01.iff	0	860.994	39.8358	1723.54	0.165038	0	0.986287	0	128	0
-298973321	0	1398030671	object/static/structure/general/shared_r2_torso.iff	0	824.556	40	1681.22	-0.283395	-0.304846	-0.636467	0.649358	64	0
-298279220	0	1398030671	object/static/structure/tatooine/shared_skeleton_greater_krayt_spine_medium.iff	0	1508.03	53.5472	1772.76	0.83165	-0.142112	-0.526523	0.104575	128	0
-296982175	0	1398030671	object/static/structure/tatooine/shared_pillar_ruined_large_style_01.iff	0	795.247	39.8358	1679.18	0.849901	0	0.526942	0	128	0
-286724134	0	1398030671	object/static/structure/tatooine/shared_pillar_damaged_large_style_01.iff	0	873.103	39.8358	1693.81	0.847192	0	-0.531287	0	128	0
-265498504	0	1398030671	object/static/item/shared_item_jar_empty.iff	0	811.466	39.9944	1713.26	0.970231	-0.151602	0.029156	-0.186595	32	0
-247641049	0	1398030671	object/static/item/shared_item_bottle_pear.iff	0	845.44	40	1714.17	0.804532	0.55041	-0.026709	0.221503	32	0
-245990504	0	1398030671	object/static/structure/tatooine/shared_pillar_damaged_large_style_01.iff	0	810.567	39.8511	1661.83	0.996383	0.00349868	0.0849066	0.00029814	128	0
-219423685	0	1398030671	object/static/item/shared_wp_mle_baton_gaderiffi.iff	0	845.414	40.2585	1693.2	0.985044	0.143841	0.013706	0.093862	32	0
-186538767	0	1398030671	object/static/item/shared_item_bottle_fat.iff	0	796.199	41.1384	1704.92	1	0	0	0	32	0
-183630496	0	1398030671	object/static/item/shared_item_container_electronics.iff	0	691.449	37.9792	28.2686	0.000498932	0.0206554	0.999495	0.0241449	32	0
-183507661	0	1398030671	object/static/item/shared_item_bottle_fat.iff	0	836.227	40	1719.75	0.911858	0.356845	0.096843	0.178321	32	0
-166869423	0	1398030671	object/static/structure/tatooine/shared_wall_cleft_tatooine_large_style_01.iff	0	785.516	39.5766	1698.2	0.155166	0	0.987888	0	128	0
-160221230	0	1398030671	object/static/structure/general/shared_campfire_fresh.iff	0	815.355	40	1691.86	1	0	0	0	200	0
-136033243	0	1398030671	object/static/particle/shared_pt_smoke_small.iff	0	805.364	40	1681.21	1	0	0	0	64	0
-123628776	0	1398030671	object/static/structure/general/shared_r3_leg.iff	0	824.833	40	1680.52	1	0	0	0	64	0
-122600461	0	1398030671	object/static/item/shared_item_jar_empty.iff	0	811.824	39.9945	1713.24	0.857054	0.337359	0.142633	0.362357	32	0
-91884238	0	1398030671	object/static/structure/tatooine/shared_stone_hovel_tatooine_style_01.iff	0	803.122	40	1678.55	0.937092	0	0.349083	0	200	0
-90001796	0	1112885583	object/building/military/shared_military_outpost_guard_tower_1.iff	0	684.434	38.9584	27.9453	1	0	0	0	512	0
-62108707	0	1398030671	object/static/flora/shared_flora_flower_tato_funnel_med.iff	0	1816.1	23.4356	1124.68	1	0	0	0	64	0
-57733465	0	1398030671	object/static/structure/tatooine/shared_wall_damaged_tatooine_large_style_01.iff	0	783.643	39.5766	1706.72	0.045697	0	0.998955	0	128	0
-50414759	0	1413566031	object/tangible/quest/shared_legacy_head_dragon.iff	0	1491.64	56.3172	1779.25	1	0	0	0	50	0
-37082871	0	1398030671	object/static/item/shared_item_container_weapons.iff	0	693.25	39.741	32.2432	1	0	0	0	32	0
-31736537	0	1398030671	object/static/structure/tatooine/shared_pillar_pristine_large_style_01.iff	0	827.474	39.9309	1662.84	0.996176	0.0204031	-0.084856	0.00404076	128	0
-22498444	0	1398030671	object/static/structure/tatooine/shared_debris_tatt_drum_dented_1.iff	0	791.662	40	1698.19	0.097459	0	0.99524	0	32	0
-8329267	0	1398030671	object/static/flora/shared_flora_flower_tato_funnel_med.iff	0	1815.58	23.083	1128.11	1	0	0	0	64	0
-5742861	0	1398030671	object/static/structure/general/shared_skeleton_human_head.iff	0	793.724	40	1699.44	0.819403	-0.172998	0.538724	-0.0917945	64	0
-5287943	0	1398030671	object/static/item/shared_wp_rifle_bowcaster_combined.iff	0	792.24	40.3162	1698.4	-0.530044	0.351593	0.629349	0.446492	32	0
-824664561	0	1398030671	object/static/structure/tatooine/shared_skeleton_krayt_head_style_01.iff	0	1264.47	34.6443	1629.6	-0.514182	-0.423651	0.411896	0.621672	128	0
-2051292717	0	1398030671	object/static/structure/tatooine/shared_skeleton_krayt_head_style_02.iff	0	1380.02	17.7625	1561.29	-0.0703099	0.109503	0.991466	-0.00776543	128	0
