Environment Family Name	Weather Index	Gradient Sky Texture (256x256 dds)	Cloud Layer Bottom Shader (sht)	Cloud Layer Bottom Shader Size	Cloud Layer Bottom Speed	Cloud Layer Top Shader (sht)	Cloud Layer Top Shader Size	Cloud Layer Top Speed	Lighting Color Ramps (256x8 tga)	Shadows Enabled	Fog Enabled	Minimum Fog Density	Maximum Fog Density	Attached Camera AppearanceTemplate	Day Environment Map (dds)	Night Environment Map (dds)	Day Ambient Sound 1 (2d .snd)	Day Ambient Sound 2 (2d .snd)	Night Ambient Sound 1 (2d .snd)	Night Ambient Sound 2 (2d .snd)	First Music (2d .snd)	Sunrise Music (2d .snd)	Sunset Music (2d .snd)	Wind Speed Scale
pvp_bf_1	0	texture/grad_sky_endor_desert.dds		30	0.006	shader/cloudtile_n.sht	110	0.001	terrain/colorramp/endor_desert0.tga	1	1	0.006	0.003		texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/amb_endor_pvp_bf_01_lp.snd	sound/amb_endor_pvp_bf_01_os.snd	sound/amb_endor_pvp_bf_01_lp.snd	sound/amb_endor_pvp_bf_01_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
pvp_bf_1	1			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/tatooine_global1.tga	1	1	0.004	0.004		texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/amb_endor_pvp_bf_01_lp.snd	sound/amb_endor_pvp_bf_01_os.snd	sound/amb_endor_pvp_bf_01_lp.snd	sound/amb_endor_pvp_bf_01_os.snd	sound/music_theme_tatooine.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
pvp_bf_1	2			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/tatooine_global1.tga	1	1	0.0076	0.0076	appearance/pt_dust_storm_light.prt	texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/wtr_gusting_windstrm_hvy_lp.snd		sound/wtr_gusting_windstrm_hvy_lp.snd		sound/music_theme_tatooine.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
pvp_bf_1	3			30	0.006		110	0.001	terrain/colorramp/tatooine_global1.tga	0	1	0.001	0.001	appearance/pt_dust_storm_heavy_a1.prt	texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/wtr_gusting_sandstorm_hvy_lp.snd		sound/wtr_gusting_sandstorm_hvy_lp.snd		sound/music_theme_tatooine.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
pvp_bf_1	4			30	0.006		110	0.001	terrain/colorramp/tatooine_global1.tga	0	1	0.025	0.025	appearance/pt_dust_storm_heavy_a1.prt	texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/wtr_sand_tornado_large_lp.snd		sound/wtr_sand_tornado_large_lp.snd		sound/music_theme_tatooine.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
pvp_bf_2	0	texture/grad_sky_endor_mountains.dds		30	0.006	shader/cloudtile_n.sht	110	0.001	terrain/colorramp/endor_mountain0.tga	1	1	0.007	0.007		texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/amb_endor_pvp_bf_02_lp.snd	sound/amb_endor_pvp_bf_02_os.snd	sound/amb_endor_pvp_bf_02_lp.snd	sound/amb_endor_pvp_bf_02_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	0.5
pvp_bf_2	1			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.009	0.008		texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/amb_endor_pvp_bf_02_lp.snd	sound/amb_endor_pvp_bf_02_os.snd	sound/amb_endor_pvp_bf_02_lp.snd	sound/amb_endor_pvp_bf_02_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
pvp_bf_2	2			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
pvp_bf_2	3			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_light.prt	texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
pvp_bf_2	4			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
smuggler_outpost	0	texture/grad_sky_endor.dds		30	0.006	shader/cloudtile_n.sht	110	0.001	terrain/colorramp/endor_global0.tga	1	1	0.007	0.007		texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/amb_endor_smuggler_outpost_lp.snd	sound/amb_endor_smuggler_outpost_os.snd	sound/amb_endor_smuggler_outpost_lp.snd	sound/amb_endor_smuggler_outpost_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	1
smuggler_outpost	1			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.009	0.008		texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/amb_endor_smuggler_outpost_lp.snd	sound/amb_endor_smuggler_outpost_os.snd	sound/amb_endor_smuggler_outpost_lp.snd	sound/amb_endor_smuggler_outpost_os.snd	sound/music_theme_generic_c.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	3
smuggler_outpost	2			30	0.006	shader/cloudtile_dath_n.sht	110	0.001	terrain/colorramp/naboo_global1.tga	1	1	0.01	0.01	appearance/pt_rain_sheet_verylight.prt	texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/wtr_light_rain_large_lp.snd	sound/wtr_thunderstorm_lgt_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	5
smuggler_outpost	3			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.025	0.025	appearance/pt_rain_sheet_light.prt	texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_heavy_rain_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	7
smuggler_outpost	4			30	0.006		110	0.001	terrain/colorramp/naboo_global1.tga	0	1	0.03	0.03	appearance/pt_rain_sheet_heavy.prt	texture/env_endor_global_day.dds	texture/env_endor_global_night.dds	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/wtr_hail_storm_large_lp.snd	sound/wtr_thunderstorm_hvy_os.snd	sound/music_theme_endor.snd	sound/music_event_sunrise.snd	sound/music_event_sunset.snd	9
