objid	container	type	shared_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	radius	portal_layout_crc
-1473988975	0	1398030671	-1052518178	0	1305.59	17.7703	1565.37	0.982936	0	0.183946	0	200	0
-1928594269	0	1398030671	111510725	0	1291.87	12.8793	1518.04	0.154621	0.0490359	0.960481	-0.226196	200	0
-1054607772	0	1398030671	-841076727	0	1283.36	5	1536.14	1	0	0	0	128	0
-1401992560	0	1398030671	1081207959	0	1207.51	5	1600.39	0.724836	0	-0.688921	0	200	0
-1913178106	0	1398030671	1081207959	0	1202.67	5	1591.82	1	0	0	0	200	0
-1847439118	0	1398030671	102856583	0	1205.81	4.9946	1596.89	1	0	0	0	128	0
-1577326315	0	1398030671	-618512077	0	1270.24	9.55872	1564.56	0.959662	0	0.281158	0	200	0
-1980505389	0	1398030671	-618512077	0	1275.1	9.54511	1570.53	-0.233618	0	0.972329	0	200	0
-104219286	0	1398030671	1081207959	0	1248.46	8.93178	1636.94	-0.531861	0	0.846832	0	200	0
-49115826	0	1398030671	1081207959	0	1274.37	8.93179	1647.67	-0.281921	0	0.959437	0	200	0
-1731338823	0	1398030671	1081207959	0	1261.16	8.93178	1636.59	0.893822	0	0.448423	0	200	0
-511596532	0	1398030671	1081207959	0	1274.75	8.93179	1628.71	0.972514	0	0.232843	0	200	0
-150311074	0	1398030671	1081207959	0	1294.31	8.93178	1642.47	0.963771	0	0.266731	0	200	0
-842243135	0	1398030671	1081207959	0	1284.35	8.93178	1648.54	0.204347	0	0.978898	0	200	0
-1290191825	0	1398030671	1081207959	0	1270.37	8.93178	1617.92	-0.25785	0	0.966185	0	200	0
-1585220831	0	1398030671	1081207959	0	1233.87	8.93179	1611.41	0.911039	0	-0.412321	0	200	0
-899976909	0	1398030671	1081207959	0	1292.7	8.93178	1633.93	-0.376297	0	0.926499	0	200	0
-886985445	0	1398030671	1081207959	0	1259.05	8.93179	1648.43	0.411595	0	0.911367	0	200	0
-420744879	0	1398030671	1081207959	0	1302.05	8.93178	1637.98	0.959662	0	0.281157	0	200	0
-439033041	0	1398030671	-809354024	0	1253.28	5	1628.82	1	0	0	0	128	0
-1559387610	0	1398030671	273376961	0	1277.84	5	1638.4	1	0	0	0	128	0
-1794682193	0	1398030671	273376961	0	1239.72	5	1626.95	1	0	0	0	128	0
-600066970	0	1398030671	-618512077	0	1282.78	9.5459	1585.35	0.926798	0	0.375559	0	200	0
-742341672	0	1398030671	-618512077	0	1292.38	9.53987	1601.94	-0.334238	0	0.942489	0	200	0
-1229050533	0	1398030671	1515027150	0	1320.27	4.93327	1610.73	0.877583	0	0.479425	0	200	0
-737116476	0	1398030671	273376961	0	1328.04	4	1606.01	1	0	0	0	128	0
-1529029439	0	1398030671	994373684	0	1325.6	5	1411.78	1	0	0	0	128	0
-1978040987	0	1398030671	-809354024	0	1316.05	5	1393.38	1	0	0	0	128	0
-1020280837	0	1398030671	111510725	0	1336.74	10.421	1342.81	0.906768	0.0104785	-0.421477	0.00434907	200	0
-10175929	0	1398030671	-841076727	0	1331.99	4.17783	1348.32	1	0	0	0	128	0
-1496096344	0	1398030671	251799198	0	1414.32	4	1393.4	1	0	0	0	128	0
-607543566	0	1398030671	273376961	0	1413.13	4	1391.65	1	0	0	0	128	0
-1832628453	0	1398030671	1485443043	0	1466.86	4.64173	1437.06	0.461072	0	0.887363	0	200	0
-2132587735	0	1398030671	1296212037	0	1476.99	4	1432.32	1	0	0	0	64	0
-11743017	0	1398030671	78886799	0	1470.27	12.6524	1434.18	1	0	0	0	64	0
-234407346	0	1398030671	-841076727	0	1469.22	4.45077	1438.65	1	0	0	0	128	0
-5214079	0	1398030671	-809354024	0	1487.26	4	1427.54	1	0	0	0	128	0
-1015839614	0	1398030671	273376961	0	1536.56	5	1439.07	1	0	0	0	128	0
-81788776	0	1398030671	1515027150	0	1535.4	5	1425.7	1	0	0	0	200	0
-2030639911	0	1398030671	1515027150	0	1527.65	5	1428.31	0.90687	0	0.42141	0	200	0
-1683814875	0	1398030671	-618512077	0	1509.94	10.5468	1395.18	0.0241904	-0.000725931	0.999257	0.0299867	200	0
-1032064319	0	1398030671	-1052518178	0	1507.78	10.3412	1394.66	0.979061	0	0	0.203567	200	0
-836793076	0	1398030671	-2096092603	0	1492.26	10.5145	1341.24	0.783783	0.00620975	-0.00783809	-0.620955	200	0
-1143609156	0	1398030671	-618512077	0	1453.52	8.24934	1348.7	0.978031	0	0.20846	0	200	0
-2131564551	0	1398030671	-1052518178	0	1464.11	8.23892	1350.33	0.908966	0	-0.416871	0	200	0
-1520580538	0	1398030671	-295381472	0	1451.66	8.23892	1359.28	0.689498	0	0.724287	0	200	0
-641616973	0	1398030671	-1041522123	0	1462.53	8.23892	1360.98	-0.57352	0	0.819192	0	200	0
-1024515544	0	1398030671	1515027150	0	1555.38	5	1389.76	0.417595	0	0.908633	0	200	0
-773828749	0	1398030671	1515027150	0	1565.84	5	1392.09	-0.120503	0	0.992713	0	200	0
-1658484070	0	1398030671	246671182	0	1555.43	9.07421	1389.83	0.348337	0	0.937369	0	200	0
-682971793	0	1398030671	246671182	0	1565.93	9.11431	1392.12	-0.0557674	0	0.998444	0	200	0
-367473795	0	1398030671	1231161785	0	1531.49	4.94145	1426.17	1	0	0	0	128	0
-418847307	0	1398030671	1462524373	0	1505.95	11.1572	1435.05	0.872745	0	-0.488177	0	200	0
-656405786	0	1398030671	1948460385	0	1478.25	7.43617	1458.46	0.878111	0.0308553	-0.474028	-0.0571577	200	0
-1700572870	0	1398030671	1462524373	0	1462.12	6.6086	1472.14	-0.276774	-0.0480217	0.959634	0.0138503	200	0
-1455743615	0	1398030671	-934444703	0	1408.23	6.66607	1504.25	0.789992	0	-0.613117	0	200	0
-1722034007	0	1398030671	320754176	0	1426.77	3.10457	1512.6	1	0	0	0	200	0
-1122993083	0	1398030671	1231161785	0	1415.54	4	1511.77	1	0	0	0	128	0
-1640369088	0	1398030671	-66078753	0	1412.6	4	1516.13	1	0	0	0	64	0
-1008219397	0	1398030671	273376961	0	1354.85	4	1502.47	1	0	0	0	128	0
-1385068609	0	1398030671	1913369502	0	1332.62	6.87529	1430.02	0.465503	0	0.885046	0	200	0
-1090121569	0	1398030671	320754176	0	1305.54	5.97146	1431.09	0.875175	0	-0.483807	0	200	0
-93508195	0	1398030671	320754176	0	1317.59	4.22478	1406.98	0.881095	-0.0419021	-0.464321	0.0795133	200	0
-1850873620	0	1398030671	1948460385	0	1328.58	5.55718	1370.01	0.444389	-0.0310256	0.89515	-0.0161837	200	0
-1739033335	0	1398030671	-934444703	0	1375.36	11.0839	1362.31	-0.0633843	-0.442836	0.893808	-0.0314036	200	0
-558761246	0	1398030671	-1052518178	0	1374.64	10.9946	1362.23	-0.0707373	0	0.997495	0	200	0
-231122527	0	1398030671	1462524373	0	1296.68	7.78949	1305.2	0.430831	-0.0360811	0.901546	-0.0172425	200	0
-1096479797	0	1398030671	-934444703	0	1289.41	10.0369	1315.61	0.836463	0	-0.548024	0	200	0
-812249652	0	1398030671	-2096092603	0	1245.75	5.9062	1325.66	-0.305354	-0.0526643	0.950651	0.0157614	200	0
-1213759717	0	1398030671	1231161785	0	1240.61	4.02369	1306.29	1	0	0	0	128	0
-1962494891	0	1398030671	320754176	0	1292.29	3.42841	1281.85	0.898261	0	-0.439462	0	200	0
-1040396896	0	1398030671	320754176	0	1289.4	9.39727	1278.5	0.00528075	-0.412314	0.00238998	0.911023	200	0
-465140198	0	1398030671	111510725	0	1292.65	10.2688	1274.31	-0.685405	-0.446478	0.168139	0.550097	200	0
-1698399477	0	1398030671	-2096092603	0	1282.02	11.5371	1219.63	0.946042	0	0.324043	0	200	0
-1315050062	0	1398030671	-66078753	0	1271.55	4.01192	1227.59	1	0	0	0	64	0
-2097499958	0	1398030671	1231161785	0	1277.66	4.17906	1233.84	1	0	0	0	128	0
-790897319	0	1398030671	273376961	0	1270.27	4	1225.23	1	0	0	0	128	0
-751372520	0	1398030671	102856583	0	1224.16	4	1267.6	1	0	0	0	128	0
-346366132	0	1398030671	1231161785	0	1224.75	4	1262.31	1	0	0	0	128	0
-1419004333	0	1398030671	-934444703	0	1213.63	5.74551	1274.19	1	0	0	0	200	0
-202062166	0	1398030671	-934444703	0	1225.53	5.74806	1289.28	-0.659983	0	0.75128	0	200	0
-712383960	0	1398030671	-934444703	0	1218.09	5.74806	1279.92	-0.700285	0	0.713863	0	200	0
-1894603633	0	1398030671	-934444703	0	1221.1	5.74806	1283.56	0.99995	0	0.0100002	0	200	0
-1261585762	0	1398030671	-934444703	0	1210.99	5.76067	1276.25	0.656218	0	0.754571	0	200	0
-1853826076	0	1398030671	-934444703	0	1215.45	5.76322	1281.98	0.104014	0	0.994576	0	200	0
-2002566291	0	1398030671	-934444703	0	1218.47	5.76022	1285.64	0.656218	0	0.754571	0	200	0
-503608639	0	1398030671	-934444703	0	1222.97	5.76277	1291.46	0.0607581	0	0.998152	0	200	0
-2036912334	0	1398030671	-1052518178	0	1161.89	8.16817	1280.64	-0.597834	0	0.80162	0	200	0
