objid	container	type	shared_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	radius	portal_layout_crc
-1133975488	0	1398030671	320754176	0	839.133	2.46241	1195.02	1	0	0	0	200	0
-1138545528	0	1398030671	-1225621707	0	781.989	3.64956	1256.56	0.741831	0	0.670587	0	200	0
-2049994248	0	1398030671	-1225621707	0	781.507	3.65005	1243.97	-0.696707	0	0.717356	0	200	0
-787334062	0	1398030671	320754176	0	709.088	5.7953	1159.79	1	0	0	0	200	0
-1414309631	0	1398030671	1231161785	0	696.962	1.94827	1207.65	1	0	0	0	128	0
-1714896141	0	1398030671	1913369502	0	659.21	3.47255	1168.58	-0.238476	0	0.971148	0	200	0
-1254754828	0	1398030671	-1225621707	0	625.432	6.22254	1175.53	1	0	0	0	200	0
-1766770380	0	1398030671	-618512077	0	591.27	10.0725	1231.93	1	0	0	0	200	0
-579950378	0	1398030671	-1052518178	0	605.978	10.0725	1237.63	0.939373	0	-0.342898	0	200	0
-410214924	0	1398030671	-295381472	0	611.757	10.0725	1249.58	0.689498	0	0.724287	0	200	0
-355373775	0	1398030671	-1041522123	0	591.529	10.0725	1268.6	-0.0591691	0	0.998248	0	200	0
-1645251306	0	1398030671	-934444703	0	605.901	10.0725	1263.08	-0.47433	0	0.880347	0	200	0
-1909410533	0	1398030671	1462524373	0	647.377	6.92053	1300.87	0.893822	0	-0.448423	0	200	0
-1079390082	0	1398030671	-1225621707	0	633.957	3.75	1309.83	0.94441	0	0.328769	0	200	0
-1806705013	0	1398030671	320754176	0	584.85	2.80958	1347.94	0.946042	0	-0.324043	0	200	0
-790937915	0	1398030671	-66078753	0	583.774	4.09143	1417.43	1	0	0	0	64	0
-1078894771	0	1398030671	1231161785	0	596.5	3.68217	1403.65	1	0	0	0	128	0
