ObjectTemplateName	SwooshName	UseObjectHue
object/weapon/melee/sword/shared_sword_lightsaber_andael.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_sword_lightsaber_ben.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_sword_lightsaber_dugald.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_sword_lightsaber_leather.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_sword_lightsaber_luke.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_sword_lightsaber_mace.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_sword_lightsaber_nebu.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_sword_lightsaber_obi.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_sword_lightsaber_quigon.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_sword_lightsaber_sleekblack.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_sword_lightsaber_sleeksilver.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_sword_lightsaber_vader.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/polearm/shared_lance_lightsaber_01.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/polearm/shared_lance_lightsaber_02.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_lightsaber_anakin.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_lightsaber_andael.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_lightsaber_ben.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_lightsaber_dugald.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_lightsaber_leather.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_lightsaber_luke.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_lightsaber_mace.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_lightsaber_nebu.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_lightsaber_obi.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_lightsaber_quigon.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_lightsaber_sleekblack.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_lightsaber_sleeksilver.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/sword/shared_lightsaber_vader.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/shared_reverse_lightsaber_anakin.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/shared_reverse_lightsaber_andael.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/shared_reverse_lightsaber_ben.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/shared_reverse_lightsaber_dugald.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/shared_reverse_lightsaber_leather.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/shared_reverse_lightsaber_luke.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/shared_reverse_lightsaber_mace.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/shared_reverse_lightsaber_nebu.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/shared_reverse_lightsaber_obi.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/shared_reverse_lightsaber_quigon.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/shared_reverse_lightsaber_sleekblack.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/shared_reverse_lightsaber_sleeksilver.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/shared_reverse_lightsaber_vader.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s1.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s2.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s3.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s4.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s5.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s6.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s7.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s8.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s9.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s10.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s11.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s12.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s13.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s14.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s15.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s16.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s17.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s18.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s19.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s20.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_reverse_s21.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_katarn.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_inquisitor.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_exar.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_kashyyyk.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_kestis.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_rahn.iff	appearance/sw_light_saber_white.swh	1
object/weapon/melee/special/crafted_saber/shared_lightsaber_starkiller.iff	appearance/sw_light_saber_white.swh	1
