objid	container	type	shared_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	radius	portal_layout_crc
-1720483051	0	1398030671	object/static/structure/corellia/shared_corl_power_transformer_s01.iff	0	1529.12	3.81409	1092.18	0.934943	0	0.354799	0	128	0
-1720325307	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s01.iff	0	1722	28	1440	1	0	0	0	128	0
-1720088593	0	1413566031	object/tangible/quest/shared_corellia_murmur_chemicals.iff	0	2013.5	28.8247	1724.35	1	0	0	0	50	0
-1719855371	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1872.88	28.6321	1953.02	-0.534743	0	0.845015	0	50	0
-1718904263	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1666.7	28	1385.75	0.382683	0	0.92388	0	200	0
-1715515024	0	1112885583	object/building/corellia/shared_filler_slum_16x32_s02.iff	0	1539.62	28	1761.55	0.382683	0	0.92388	0	512	0
-1710261754	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s01.iff	0	1862	28	1832	0.707109	0	-0.707104	0	128	0
-1708840355	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1914.62	28	1752.93	-0.707107	0	0.707107	0	128	0
-1703310177	0	1398030671	object/static/creature/shared_corellia_krahbu.iff	0	1625.52	28	1487.84	0.875175	0	-0.483807	0	200	0
-1696119775	0	1413566031	object/tangible/furniture/modern/shared_table_modern_style_01.iff	0	1756.31	28	1963.31	0.92388	0	-0.382683	0	50	0
-1695159913	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1941.7	28	1806.72	0.92388	0	0.382683	0	128	0
-1692946641	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1780.55	28	1484.47	0.382684	0	0.923879	0	200	0
-1691959740	0	1398030671	object/static/structure/corellia/shared_corl_imprv_flagpole_s01.iff	0	1822.76	37.565	1629.27	1	0	0	0	200	0
-1689738250	0	1398030671	object/static/structure/corellia/shared_corl_power_bubble_node.iff	0	1610.13	28	1566.88	0.707123	0	0.70709	0	128	0
-1688563378	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1770.78	28	1956.74	0.75405	0	-0.656817	0	50	0
-1688464831	0	1398030671	object/static/structure/corellia/shared_corl_imprv_gate_sm_s02.iff	0	1456.52	28	1819.79	0.707109	0	-0.707104	0	128	0
-1688023337	0	1413566031	object/tangible/sign/shared_all_sign_city_s02.iff	0	1603.2	30.328	1401.02	-0.270598	0.653282	0.653282	-0.270598	50	0
-1687413602	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1456.51	28	1783.27	0.707107	0	0.707107	0	128	0
-1685100866	0	1413566031	object/tangible/terminal/shared_terminal_mission_bounty.iff	0	1705.47	28	1696.86	1	0	0	0	50	0
-1679974537	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	0	1586.61	28	1698.26	0.707109	0	0.707104	0	128	0
-1679408354	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1912.7	28	1415.51	0.758361	0	-0.651835	0	200	0
-1677525884	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	1582	28	1762	-0.382684	0	0.923879	0	128	0
-1676279264	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	1523.68	28	1820.33	-0.382684	0	0.923879	0	128	0
-1674570404	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1497.54	28	1517.53	-4.79e-006	0	1	0	128	0
-1674091023	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_tbl_cafe_table_style_01.iff	0	1905.02	34.0601	1127.36	0.998376	0.0547413	-0.000864567	-0.015768	50	0
-1673880409	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	1690.3	28	1801.35	0.92388	0	-0.382682	0	128	0
-1669810879	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1619.93	28	1414.25	0.923881	0	-0.382681	0	200	0
-1668758964	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1783.27	28	1579	0.707107	0	0.707107	0	200	0
-1668142224	0	1398030671	object/static/creature/shared_droids_protocol_droid_gold.iff	0	1873.8	28	1699.58	0.877583	0	-0.479425	0	200	0
-1665970220	0	1413566031	object/tangible/terminal/shared_terminal_bazaar.iff	0	1992.48	28.6	1522.7	1	0	0	0	50	0
-1665966536	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_chair_cafe_style_02.iff	0	1771.34	28	2000.48	0.382683	0	0.92388	0	50	0
-1665071488	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1869.01	28.6321	1953.29	0.329523	0	0.944147	0	50	0
-1664949784	0	1112885583	object/building/corellia/shared_filler_slum_16x32_s01.iff	0	1587.38	28	1685.2	-7.48e-007	0	1	0	512	0
-1658726050	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1798.73	28	1510.31	0.92388	0	-0.382683	0	200	0
-1655834901	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1456.38	27.8592	1517.61	0.92388	0	-0.382683	0	128	0
-1653316022	0	1112885583	object/building/corellia/shared_filler_slum_16x16_s01.iff	0	1532.62	28	1599.44	1	0	0	0	512	0
-1650853395	0	1413566031	object/tangible/sign/shared_all_sign_city_s02.iff	0	1453.75	28	1665.99	0.707108	0	-0.707105	0	50	0
-1643107176	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1880.73	28	1929.5	0.906198	0	-0.422854	0	50	0
-1642387124	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1761.8	28	1725.74	0.707123	0	-0.70709	0	128	0
-1639862559	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1456.37	28	1642.59	0.70711	0	0.707103	0	128	0
-1636372585	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s01.iff	0	1456.43	28	1733.49	-0.707107	0	0.707107	0	128	0
-1634909457	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_sm_s01.iff	0	1774.23	28	1611.35	0.707109	0	0.707104	0	128	0
-1633707059	0	1413566031	object/tangible/furniture/ep3_rewards/shared_ep3_kash_reward_trophy_mouf.iff	0	2004.85	30.3105	1470.68	0.998201	0	0.059964	0	50	0
-1633263716	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s01.iff	0	1690	28	1500	1	0	0	0	128	0
-1631391931	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s03.iff	0	267.643	-4.61372	548.091	0.669337	-0.158811	0.710186	-0.149677	128	0
-1630215851	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s01.iff	0	1678	28	1456	1	0	0	0	128	0
-1629175479	0	1398030671	object/static/structure/general/shared_skeleton_human_headandbody.iff	0	310.041	2.99458	570.525	1	0	0	0	64	0
-1625968567	0	1413566031	object/tangible/terminal/shared_terminal_mission_entertainer.iff	0	1854.96	28	1799.54	-7.41e-008	0	1	0	50	0
-1625651051	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s01.iff	0	1606.09	28	1398.28	-0.382688	0	0.923878	0	128	0
-1623790906	0	1398030671	object/static/structure/general/shared_streetlamp_large_blue_style_01.iff	0	1702.97	28	1598.57	-3.2e-008	0	1	0	200	0
-1623531045	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s02.iff	0	1660	28	1877	-0.382684	0	0.923879	0	128	0
-1622886861	0	1398030671	object/static/structure/corellia/shared_corl_power_transformer_s01.iff	0	1663.69	28	1571.9	0.707109	0	-0.707104	0	128	0
-1621756186	0	1112885583	object/building/corellia/shared_guild_combat_corellia_style_01.iff	0	1788	28	1754	0.707106	0	0.707108	0	512	1754081663
-1796579464	-1621756186	1396919380	object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
-1154787398	-1621756186	1396919380	object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
-1332609284	-1621756186	1396919380	object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
-1567775110	-1621756186	1396919380	object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
-22498444	-1621756186	1396919380	object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
-773094635	-1621756186	1396919380	object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
-669667101	-1621756186	1396919380	object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
-951443171	-1621756186	1396919380	object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
-1675863660	-1621756186	1396919380	object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
-1621688294	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1852.39	28	2041.71	-0.236929	0	0.971527	0	50	0
-1621582391	0	1398030671	object/static/structure/general/shared_streetlamp_medium_style_02_on.iff	0	1877.42	28	1707.72	0.707108	0	-0.707105	0	200	0
-1618740213	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1761.59	28	1769.45	0.923879	0	-0.382684	0	128	0
-1616540359	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1637.98	28	1866.71	0.00849535	0	0.999964	0	200	0
-1615110385	0	1112885583	object/building/corellia/shared_filler_slum_16x16_s01.iff	0	1564.42	28	1709.26	0.923879	0	0.382684	0	512	0
-1614548558	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1467.68	28	1522.4	1	0	0	0	200	0
-1613498237	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1944.13	28	1673.54	1	0	0	0	128	0
-1612334428	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s02.iff	0	1535	28	1809	0.923879	0	0.382684	0	128	0
-1611028384	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	2037.18	28.611	1698.92	1	0	0	0	128	0
-1608204871	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1862	28	1800	0.707107	0	0.707107	0	128	0
-1608023597	0	1413566031	object/tangible/furniture/all/shared_frn_all_light_lamp_free_s01.iff	0	1787.66	17.1463	850.745	1	0	0	0	50	0
-1605965048	0	1413566031	object/tangible/furniture/all/shared_frn_all_light_lamp_free_s01.iff	0	1787.15	16.9787	848.511	1	0	0	0	50	0
-1605734665	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1796.33	28	1909.27	0.92388	0	0.382683	0	200	0
-1600471225	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1810.76	28.5951	1950.94	-0.707107	0	0.707107	0	200	0
-1592676066	0	1398030671	object/static/structure/corellia/shared_corl_imprv_bannerpole_s01.iff	0	1776.93	29.6051	1444.89	1	0	0	0	200	0
-1590874032	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1634.7	28	1767.62	-0.691163	0	0.722699	0	200	0
-1588802221	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1610.4	28	1997.97	1	0	0	0	200	0
-1587493582	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1914.65	28	1761.48	-0.707107	0	0.707107	0	128	0
-1586528281	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1902.55	28	1782.05	1	0	0	0	200	0
-1584938993	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1481.32	28	1888.52	-0.382683	0	0.92388	0	128	0
-1581859982	0	1398030671	object/static/structure/corellia/shared_corl_fountain_circle_s01.iff	0	1838	28	1694	-3.2e-008	0	1	0	96	0
-1580582540	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1822	28	1848	1	0	0	0	128	0
-1579547400	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1889.89	28	1981.37	1	0	0	0	128	0
-1579429420	0	1112885583	object/building/corellia/shared_filler_building_corellia_style_02.iff	0	1627.33	28	1598.11	0.707109	0	-0.707105	0	512	0
-1577970088	0	1398030671	object/static/structure/corellia/shared_corl_power_bubble_node.iff	0	1669.69	28	1585.9	3.28e-006	0	1	0	128	0
-1577964417	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1828.05	28	1437.72	0.707109	0	-0.707104	0	128	0
-1577080823	0	1398030671	object/static/structure/corellia/shared_corl_imprv_gate_sm_s01.iff	0	2042.44	28	1741.19	0	0	1	0	128	0
-1574522746	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1471.67	28	1522.38	1	0	0	0	200	0
-1563979891	0	1413566031	object/tangible/sign/shared_all_sign_city_s02.iff	0	1882.99	28	1273.93	0	0	1	0	50	0
-1562620307	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1973	28	1889	1	0	0	0	128	0
-1561359524	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	1534.67	28	1854.66	0.92388	0	-0.382682	0	128	0
-1557790120	0	1413566031	object/tangible/furniture/ep3_rewards/shared_ep3_kash_reward_trophy_uller.iff	0	2003.01	29.6799	1470.91	0.998988	0	0.0449848	0	50	0
-1556862676	0	1398030671	object/static/structure/general/shared_streetlamp_medium_style_02_on.iff	0	1877.42	28	1700.51	0.707108	0	-0.707105	0	200	0
-1554201399	0	1398030671	object/static/structure/corellia/shared_corl_imprv_bannerpole_s01.iff	0	1986.25	28	1444.64	0.990901	0	-0.13459	0	200	0
-1553317382	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s01.iff	0	1592	28	1986	0.92388	0	-0.382683	0	128	0
-1551962062	0	1413566031	object/tangible/furniture/ep3_rewards/shared_ep3_kash_reward_sordaan_hunting_trophy.iff	0	1995.55	28.3162	1480.08	0.924909	0	-0.380188	0	50	0
-1550073655	0	1413566031	object/tangible/quest/shared_corellia_coronet_meatlump_act1_radio.iff	0	1972.86	29.87	1160.61	-0.617678	-0.00393192	0.786415	0.00308795	50	0
-1549932115	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1739.64	28	1739.57	0.92388	0	0.382683	0	200	0
-1549458274	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s01.iff	0	1456.44	28	1700.23	-0.707107	0	0.707107	0	128	0
-1549312499	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s01.iff	0	2033.06	34.588	1704.92	0.70711	0.707104	0	0	128	0
-1549188138	0	1413566031	object/tangible/terminal/shared_terminal_mission.iff	0	1822.97	28	1799.66	1.78e-006	0	1	0	50	0
-1548489801	0	1398030671	object/soundobject/shared_soundobject_starport_exterior.iff	0	2033.67	28	1402.12	0.917121	0	0.39861	0	128	0
-1548067283	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	2033	28	1693	1	0	0	0	200	0
-1546921627	0	1398030671	object/static/structure/corellia/shared_corl_imprv_bannerpole_s01.iff	0	1833.47	29.5094	1803.19	1	0	0	0	200	0
-1546569948	0	1413566031	object/tangible/collection/shared_col_family_story_flower_03.iff	0	1908.78	28	1670.5	1	0	0	0	50	0
-1542416658	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s01.iff	0	1985	28	1885	0.92388	0	0.382683	0	128	0
-1538056983	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1757.8	28	1950.49	-0.5019	0	0.864926	0	50	0
-1535477878	0	1398030671	object/static/structure/corellia/shared_corl_power_bubble_node.iff	0	1669.69	28	1578.9	3.28e-006	0	1	0	128	0
-1534915590	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_sm_s01.iff	0	1800.4	28	1435.09	1	0	0	0	128	0
-1531341129	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1940.38	28	1952.38	0.92388	0	-0.382683	0	200	0
-1529360568	0	1398030671	object/static/item/shared_item_bread_loaf.iff	0	1772.05	28.6233	1999.41	-0.367629	0	0.929973	0	32	0
-1512568943	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1511.56	28	1556.01	0.0257937	0	0.999667	0	50	0
-1510308438	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	0	1616.02	28	1705.3	-0.191509	0	0.981491	0	128	0
-1506578347	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s01.iff	0	1630	28	1478	0.70711	0	-0.707103	0	128	0
-1506217856	0	1398030671	object/static/structure/general/shared_camp_lawn_chair_s01.iff	0	1543.09	28	1512.14	-0.453596	0	0.891207	0	200	0
-1504572682	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1685.81	28	1562.57	1	0	0	0	128	0
-1503244830	0	1112885583	object/building/corellia/shared_filler_historic_32x16_s02.iff	0	1791.39	27.9994	2047.45	1	0	0	0	512	0
-1502546487	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1470.78	28	1579.7	0.707108	0	-0.707105	0	200	0
-1501198706	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1505.04	28	1560.01	0.981338	0	-0.19229	0	50	0
-1499839773	0	1413566031	object/tangible/terminal/shared_terminal_mission_entertainer.iff	0	1811.3	28.5779	1984.55	0.707108	0	-0.707105	0	50	0
-1497833036	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1624.83	28	1552.71	1	0	0	0	128	0
-1494917156	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	2043.77	28	1809.09	0.707109	0	0.707104	0	200	0
-1492091250	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s01.iff	0	1971.1	29.4369	1523.55	-0.384809	0	0.922996	0	128	0
-1487102080	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1706	28	1500	0	0	1	0	128	0
-1485503884	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	1871.94	28	1680.03	1	0	0	0	128	0
-1483299892	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s02.iff	0	1472.97	25.7018	1517.56	-1.84e-006	0	1	0	128	0
-1480862925	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1879.36	28	1933.13	-0.232066	0	0.9727	0	50	0
-1479969708	0	1398030671	object/static/item/shared_item_chair_tato_cafe_s02.iff	0	1772.5	28.3083	1998.5	0.707146	-0.707067	0	0	32	0
-1478078002	0	1112885583	object/building/corellia/shared_filler_slum_16x16_s01.iff	0	1564.13	28	1734.68	0.92388	0	-0.382683	0	512	0
-1477560562	0	1413566031	object/tangible/terminal/shared_terminal_mission_artisan.iff	0	1677.41	28	1617	0.707108	0	-0.707105	0	50	0
-1474022434	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s04.iff	0	1520.92	28	1693.27	3.48e-007	0	1	0	128	0
-1473354940	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1579.01	28	1673.02	0.707109	0	-0.707104	0	200	0
-1472778930	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1774.23	28	1616.35	0.707109	0	0.707104	0	128	0
-1468498298	0	1112885583	object/building/corellia/shared_filler_building_corellia_style_07.iff	0	1723.04	28	1951.86	0.92388	0	-0.382683	0	512	0
-1468084576	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1914.61	28	1735.83	0.707107	0	0.707107	0	128	0
-1466091478	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1633.67	28	1809.95	0.92388	0	-0.382683	0	200	0
-1460912589	0	1413566031	object/tangible/sign/shared_all_sign_city_s02.iff	0	1737	28	1999.2	1	0	0	0	50	0
-1455458690	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1765.46	28	1974.57	0.444662	0	0.895698	0	50	0
-1451363810	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s02.iff	0	1532	28	1497	-3.2e-008	0	1	0	128	0
-1449521036	0	1398030671	object/static/item/shared_item_container_energy_liquid.iff	0	1702.79	28	1698.58	1	0	0	0	32	0
-1447011197	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1501.26	28	1555.09	0.774419	0	-0.632673	0	50	0
-1445587619	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1698.4	28	1555.92	-0.382683	0	0.92388	0	200	0
-1444499147	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1798.69	28	1477.59	-0.382683	0	0.92388	0	200	0
-1442546473	0	1413566031	object/tangible/terminal/shared_terminal_mission.iff	0	1853.06	28	1799.68	1.78e-006	0	1	0	50	0
-1438384472	0	1398030671	object/static/structure/general/shared_tankfarm_s01.iff	0	1552.86	28.3659	1620.85	0.707109	0	-0.707105	0	200	0
-1437893857	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s01.iff	0	1456.37	28	1600.6	-0.707107	0	0.707107	0	128	0
-1436921278	0	1398030671	object/static/structure/corellia/shared_corl_tent_med.iff	0	1626.14	28	1490.97	1	0	0	0	256	0
-1436344723	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	2015.18	28	1799.07	0.707109	0	-0.707104	0	200	0
-1434120796	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	1536.73	28	1468.99	-0.707107	0	0.707107	0	200	0
-1431176436	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s01.iff	0	1516.55	28	1912.87	0.382684	0	0.923879	0	128	0
-1427672338	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1868.71	28.6017	1938.3	0.903767	0	0.428025	0	50	0
-1426256547	0	1413566031	object/tangible/sign/shared_all_sign_city_s02.iff	0	1934.89	28	1939.26	1	0	0	0	50	0
-1425650952	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	2008.97	33.9134	1640.9	-0.000796366	0	0	1	200	0
-1425077399	0	1398030671	object/static/item/shared_item_container_inorganic_minerals.iff	0	1701.32	28	1698.43	0.952333	0	-0.305059	0	32	0
-1424652355	0	1398030671	object/static/structure/general/shared_droid_probedroid_powerdown.iff	0	1709.23	28	1698.98	1	0	0	0	64	0
-1422706736	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1737.3	28	1555.67	0.382683	0	0.92388	0	200	0
-1421450418	0	1112885583	object/building/corellia/shared_filler_slum_16x16_s01.iff	0	1582.45	28	1620.81	1	0	0	0	512	0
-1418836860	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s02.iff	0	1974.74	33.6515	1679.43	0.70711	-0.707103	0	0	128	0
-1416611548	0	1398030671	object/static/structure/corellia/shared_corl_imprv_bannerpole_s01.iff	0	1767.89	29.6051	1444.85	1	0	0	0	200	0
-1414695273	0	1413566031	object/tangible/crafting/station/shared_public_clothing_station.iff	0	1901	28	1773	0.707108	0	0.707105	0	50	0
-1411153834	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1854	28	1848	1	0	0	0	128	0
-1408844359	0	1112885583	object/building/corellia/shared_skyscraper_corellia_style_04.iff	0	1898	28	1824	3.2e-008	0	1	0	512	0
-1401869243	0	1398030671	object/soundobject/shared_soundobject_city_crowd_sentients_large.iff	0	1838.46	28	2041.09	1	0	0	0	128	0
-1397992883	0	1398030671	object/static/structure/corellia/shared_corl_power_transformer_s01.iff	0	1682.69	28	1578.9	0.707109	0	0.707104	0	128	0
-1396597902	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_lg_s01.iff	0	2013.53	29.4336	1523.36	0.924759	0	-0.380554	0	128	0
-1395949534	0	1398030671	object/static/structure/general/shared_streetlamp_small_style_01.iff	0	1642.98	33.9451	1709.99	-0.00850288	0.382667	-0.00352199	0.92384	200	0
-1393403079	0	1398030671	object/static/structure/general/shared_bench_generic_style_1.iff	0	2013	28	1720	0.707107	0	0.707107	0	200	0
-1392087361	0	1398030671	object/static/structure/general/shared_campfire_fresh.iff	0	1541.43	28	1511.63	1	0	0	0	200	0
-1386635408	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1751	28	1357	1e-006	0	1	0	128	0
-1385502844	0	1398030671	object/static/structure/corellia/shared_corl_imprv_flagpole_s01.iff	0	1853.27	37.565	1629.26	1	0	0	0	200	0
-1379094172	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	1824.17	28	1680.08	1	0	0	0	128	0
-1376581304	0	1112885583	object/building/corellia/shared_skyscraper_corellia_style_03.iff	0	1958	28	1784	0.923879	0	0.382684	0	512	0
-1367988389	0	1398030671	object/static/structure/corellia/shared_corl_imprv_arch_sm_s01.iff	0	1544	28	1445	1	0	0	0	128	0
-1365323988	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1657.95	28	1705.24	3.48e-007	0	1	0	200	0
-1364400490	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s02.iff	0	1855.94	28	1680.03	1	0	0	0	128	0
-1355287292	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x32_s02.iff	0	1873	28	1456	1	0	0	0	128	0
-1354598355	0	1398030671	object/static/structure/corellia/shared_corl_imprv_wall_4x16_s01.iff	0	1920	28	1354	0.707126	0	-0.707087	0	128	0
-1353930262	0	1398030671	object/static/structure/corellia/shared_corl_power_transformer_s01.iff	0	1663.69	28	1585.9	0.707109	0	-0.707104	0	128	0
-1351688736	0	1413566031	object/tangible/crafting/station/shared_public_food_station.iff	0	1907	28	1741	0.707108	0	0.707105	0	50	0
-1347222752	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_chair_cafe_style_02.iff	0	1770.78	28	1998.23	0.92388	0	0.382683	0	50	0
-1345569223	0	1112885583	object/building/corellia/shared_filler_slum_16x32_s02.iff	0	1480.24	28	1769.02	0.382683	0	0.92388	0	512	0
-1344509769	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1738	28	1484	0.707108	0	-0.707106	0	128	0
-1341518091	0	1413566031	object/tangible/terminal/shared_terminal_mission_scout.iff	0	1820.69	28	1769.6	0.707108	0	0.707105	0	50	0
-1334829226	0	1413566031	object/tangible/furniture/tatooine/shared_frn_tato_table_small_style_01.iff	0	1772.02	28	1999.24	1	0	0	0	50	0
-1333645070	0	1398030671	object/static/structure/corellia/shared_corl_imprv_column_s01.iff	0	1506.01	28	1729.12	0.707119	0	-0.707094	0	128	0
-1333610314	0	1398030671	object/static/structure/corellia/shared_corl_tent_med.iff	0	1703.42	28	1698.86	0.707108	0	0.707105	0	256	0
-1333364294	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1738.6	28	1998.69	1	0	0	0	200	0
-1333316301	0	1398030671	object/static/structure/general/shared_streetlamp_large_style_01.iff	0	1739.43	28	1708.82	0.382683	0	0.92388	0	200	0
-1333275360	0	1413566031	object/tangible/furniture/modern/shared_chair_modern_style_01.iff	0	1495.06	28	1548.99	-0.371658	0	0.92837	0	50	0
-1331595969	0	1112885583	object/building/corellia/shared_skyscraper_corellia_style_01.iff	0	1838	28	1884	1	0	0	0	512	0
-1330621605	0	1398030671	object/static/item/shared_item_tool_sensor_beacon.iff	0	1992.99	28	1575.33	1	0	0	0	32	0
